ID,Tank Failure Pressure (bar),Liquid Ratio (%),Tank Width (m),Tank Length (m),Tank Height (m),BLEVE Height (m),Vapour Height (m),Vapour Temperature (K),Liquid Temperature (K),Obstacle Distance to BLEVE (m),Obstacle Width (m),Obstacle Height (m),Obstacle Thickness (m),Obstacle Angle,Status,Liquid Critical Pressure (bar),Liquid Boiling Temperature (K),Liquid Critical Temperature (K),Sensor ID,Sensor Position Side,Sensor Position x,Sensor Position y,Sensor Position z
1876,32.6,0.4359476,2.2,1.4,2.8,0.2,1.6,312.8,325.5,6,12,15,1.6,12,Subcooled,42.5,-42,96.7,14,2,7.05,1.2,6.5
1877,32.6,0.4359476,2.2,1.4,2.8,0.2,1.6,312.8,325.5,6,12,15,1.6,12,Subcooled,42.5,-42,96.7,15,2,7.05,1.2,13.8
1878,32.6,0.4359476,2.2,1.4,2.8,0.2,1.6,312.8,325.5,6,12,15,1.6,12,Subcooled,42.5,-42,96.7,16,2,7.05,7,-0.8
1879,32.6,0.4359476,2.2,1.4,2.8,0.2,1.6,312.8,325.5,6,12,15,1.6,12,Subcooled,42.5,-42,96.7,17,2,7.05,7,6.5
1880,32.6,0.4359476,2.2,1.4,2.8,0.2,1.6,312.8,325.5,6,12,15,1.6,12,Subcooled,42.5,-42,96.7,18,2,7.05,7,13.8
1881,32.6,0.4359476,2.2,1.4,2.8,0.2,1.6,312.8,325.5,6,12,15,1.6,12,Subcooled,42.5,-42,96.7,19,3,7.9,-4.85,-0.8
1882,32.6,0.4359476,2.2,1.4,2.8,0.2,1.6,312.8,325.5,6,12,15,1.6,12,Subcooled,42.5,-42,96.7,20,3,7.9,-4.85,6.5
1883,32.6,0.4359476,2.2,1.4,2.8,0.2,1.6,312.8,325.5,6,12,15,1.6,12,Subcooled,42.5,-42,96.7,21,3,7.9,-4.85,13.8
1884,32.6,0.4359476,2.2,1.4,2.8,0.2,1.6,312.8,325.5,6,12,15,1.6,12,Subcooled,42.5,-42,96.7,22,4,7.9,-4.6,14.1
1885,32.6,0.4359476,2.2,1.4,2.8,0.2,1.6,312.8,325.5,6,12,15,1.6,12,Subcooled,42.5,-42,96.7,23,4,7.9,1.2,14.1
1886,32.6,0.4359476,2.2,1.4,2.8,0.2,1.6,312.8,325.5,6,12,15,1.6,12,Subcooled,42.5,-42,96.7,24,4,7.9,7,14.1
1887,32.6,0.4359476,2.2,1.4,2.8,0.2,1.6,312.8,325.5,6,12,15,1.6,12,Subcooled,42.5,-42,96.7,25,5,7.9,7.25,-0.8
1888,32.6,0.4359476,2.2,1.4,2.8,0.2,1.6,312.8,325.5,6,12,15,1.6,12,Subcooled,42.5,-42,96.7,26,5,7.9,7.25,6.5
1889,32.6,0.4359476,2.2,1.4,2.8,0.2,1.6,312.8,325.5,6,12,15,1.6,12,Subcooled,42.5,-42,96.7,27,5,7.9,7.25,13.8
1890,23.6,0.63,2.2,3.8,0.6,0.6,0.4,516.9,397.8,9,9,11,2.8,1,Superheated,37.9,-1,152,1,1,12.95,-4.1,-0.6
1891,23.6,0.63,2.2,3.8,0.6,0.6,0.4,516.9,397.8,9,9,11,2.8,1,Superheated,37.9,-1,152,2,1,12.95,-4.1,4.7
1892,23.6,0.63,2.2,3.8,0.6,0.6,0.4,516.9,397.8,9,9,11,2.8,1,Superheated,37.9,-1,152,3,1,12.95,-4.1,10
1893,23.6,0.63,2.2,3.8,0.6,0.6,0.4,516.9,397.8,9,9,11,2.8,1,Superheated,37.9,-1,152,4,1,12.95,0.2,-0.6
1894,23.6,0.63,2.2,3.8,0.6,0.6,0.4,516.9,397.8,9,9,11,2.8,1,Superheated,37.9,-1,152,5,1,12.95,0.2,4.7
1895,23.6,0.63,2.2,3.8,0.6,0.6,0.4,516.9,397.8,9,9,11,2.8,1,Superheated,37.9,-1,152,6,1,12.95,0.2,10
1896,23.6,0.63,2.2,3.8,0.6,0.6,0.4,516.9,397.8,9,9,11,2.8,1,Superheated,37.9,-1,152,7,1,12.95,4.5,-0.6
1897,23.6,0.63,2.2,3.8,0.6,0.6,0.4,516.9,397.8,9,9,11,2.8,1,Superheated,37.9,-1,152,8,1,12.95,4.5,4.7
1898,23.6,0.63,2.2,3.8,0.6,0.6,0.4,516.9,397.8,9,9,11,2.8,1,Superheated,37.9,-1,152,9,1,12.95,4.5,10
1899,23.6,0.63,2.2,3.8,0.6,0.6,0.4,516.9,397.8,9,9,11,2.8,1,Superheated,37.9,-1,152,10,2,10.05,-4.1,-0.6
1900,23.6,0.63,2.2,3.8,0.6,0.6,0.4,516.9,397.8,9,9,11,2.8,1,Superheated,37.9,-1,152,11,2,10.05,-4.1,4.7
1901,23.6,0.63,2.2,3.8,0.6,0.6,0.4,516.9,397.8,9,9,11,2.8,1,Superheated,37.9,-1,152,12,2,10.05,-4.1,10
1902,23.6,0.63,2.2,3.8,0.6,0.6,0.4,516.9,397.8,9,9,11,2.8,1,Superheated,37.9,-1,152,13,2,10.05,0.2,-0.6
1903,23.6,0.63,2.2,3.8,0.6,0.6,0.4,516.9,397.8,9,9,11,2.8,1,Superheated,37.9,-1,152,14,2,10.05,0.2,4.7
1904,23.6,0.63,2.2,3.8,0.6,0.6,0.4,516.9,397.8,9,9,11,2.8,1,Superheated,37.9,-1,152,15,2,10.05,0.2,10
1905,23.6,0.63,2.2,3.8,0.6,0.6,0.4,516.9,397.8,9,9,11,2.8,1,Superheated,37.9,-1,152,16,2,10.05,4.5,-0.6
1906,23.6,0.63,2.2,3.8,0.6,0.6,0.4,516.9,397.8,9,9,11,2.8,1,Superheated,37.9,-1,152,17,2,10.05,4.5,4.7
1907,23.6,0.63,2.2,3.8,0.6,0.6,0.4,516.9,397.8,9,9,11,2.8,1,Superheated,37.9,-1,152,18,2,10.05,4.5,10
1908,23.6,0.63,2.2,3.8,0.6,0.6,0.4,516.9,397.8,9,9,11,2.8,1,Superheated,37.9,-1,152,19,3,11.5,-4.35,-0.6
1909,23.6,0.63,2.2,3.8,0.6,0.6,0.4,516.9,397.8,9,9,11,2.8,1,Superheated,37.9,-1,152,20,3,11.5,-4.35,4.7
1910,23.6,0.63,2.2,3.8,0.6,0.6,0.4,516.9,397.8,9,9,11,2.8,1,Superheated,37.9,-1,152,21,3,11.5,-4.35,10
1911,23.6,0.63,2.2,3.8,0.6,0.6,0.4,516.9,397.8,9,9,11,2.8,1,Superheated,37.9,-1,152,22,4,11.5,-4.1,10.3
1912,23.6,0.63,2.2,3.8,0.6,0.6,0.4,516.9,397.8,9,9,11,2.8,1,Superheated,37.9,-1,152,23,4,11.5,0.2,10.3
1913,23.6,0.63,2.2,3.8,0.6,0.6,0.4,516.9,397.8,9,9,11,2.8,1,Superheated,37.9,-1,152,24,4,11.5,4.5,10.3
1914,23.6,0.63,2.2,3.8,0.6,0.6,0.4,516.9,397.8,9,9,11,2.8,1,Superheated,37.9,-1,152,25,5,11.5,4.75,-0.6
1915,23.6,0.63,2.2,3.8,0.6,0.6,0.4,516.9,397.8,9,9,11,2.8,1,Superheated,37.9,-1,152,26,5,11.5,4.75,4.7
1916,23.6,0.63,2.2,3.8,0.6,0.6,0.4,516.9,397.8,9,9,11,2.8,1,Superheated,37.9,-1,152,27,5,11.5,4.75,10
1917,23.7,0.260354,2.4,3.8,3,2,2.2,351.3,314,17,6,9,1.6,15,Subcooled,42.5,-42,96.7,1,1,19.85,1.8,-2.9
1918,23.7,0.260354,2.4,3.8,3,2,2.2,351.3,314,17,6,9,1.6,15,Subcooled,42.5,-42,96.7,2,1,19.85,1.8,1.4
1919,23.7,0.260354,2.4,3.8,3,2,2.2,351.3,314,17,6,9,1.6,15,Subcooled,42.5,-42,96.7,3,1,19.85,1.8,5.7
1920,23.7,0.260354,2.4,3.8,3,2,2.2,351.3,314,17,6,9,1.6,15,Subcooled,42.5,-42,96.7,4,1,19.85,4.6,-2.9
1921,23.7,0.260354,2.4,3.8,3,2,2.2,351.3,314,17,6,9,1.6,15,Subcooled,42.5,-42,96.7,5,1,19.85,4.6,1.4
1922,23.7,0.260354,2.4,3.8,3,2,2.2,351.3,314,17,6,9,1.6,15,Subcooled,42.5,-42,96.7,6,1,19.85,4.6,5.7
1923,23.7,0.260354,2.4,3.8,3,2,2.2,351.3,314,17,6,9,1.6,15,Subcooled,42.5,-42,96.7,7,1,19.85,7.4,-2.9
1924,23.7,0.260354,2.4,3.8,3,2,2.2,351.3,314,17,6,9,1.6,15,Subcooled,42.5,-42,96.7,8,1,19.85,7.4,1.4
1925,23.7,0.260354,2.4,3.8,3,2,2.2,351.3,314,17,6,9,1.6,15,Subcooled,42.5,-42,96.7,9,1,19.85,7.4,5.7
1926,23.7,0.260354,2.4,3.8,3,2,2.2,351.3,314,17,6,9,1.6,15,Subcooled,42.5,-42,96.7,10,2,18.15,1.8,-2.9
1927,23.7,0.260354,2.4,3.8,3,2,2.2,351.3,314,17,6,9,1.6,15,Subcooled,42.5,-42,96.7,11,2,18.15,1.8,1.4
1928,23.7,0.260354,2.4,3.8,3,2,2.2,351.3,314,17,6,9,1.6,15,Subcooled,42.5,-42,96.7,12,2,18.15,1.8,5.7
1929,23.7,0.260354,2.4,3.8,3,2,2.2,351.3,314,17,6,9,1.6,15,Subcooled,42.5,-42,96.7,13,2,18.15,4.6,-2.9
1930,23.7,0.260354,2.4,3.8,3,2,2.2,351.3,314,17,6,9,1.6,15,Subcooled,42.5,-42,96.7,14,2,18.15,4.6,1.4
1931,23.7,0.260354,2.4,3.8,3,2,2.2,351.3,314,17,6,9,1.6,15,Subcooled,42.5,-42,96.7,15,2,18.15,4.6,5.7
1932,23.7,0.260354,2.4,3.8,3,2,2.2,351.3,314,17,6,9,1.6,15,Subcooled,42.5,-42,96.7,16,2,18.15,7.4,-2.9
1933,23.7,0.260354,2.4,3.8,3,2,2.2,351.3,314,17,6,9,1.6,15,Subcooled,42.5,-42,96.7,17,2,18.15,7.4,1.4
1934,23.7,0.260354,2.4,3.8,3,2,2.2,351.3,314,17,6,9,1.6,15,Subcooled,42.5,-42,96.7,18,2,18.15,7.4,5.7
1935,23.7,0.260354,2.4,3.8,3,2,2.2,351.3,314,17,6,9,1.6,15,Subcooled,42.5,-42,96.7,19,3,19,1.55,-2.9
1936,23.7,0.260354,2.4,3.8,3,2,2.2,351.3,314,17,6,9,1.6,15,Subcooled,42.5,-42,96.7,20,3,19,1.55,1.4
1937,23.7,0.260354,2.4,3.8,3,2,2.2,351.3,314,17,6,9,1.6,15,Subcooled,42.5,-42,96.7,21,3,19,1.55,5.7
1938,23.7,0.260354,2.4,3.8,3,2,2.2,351.3,314,17,6,9,1.6,15,Subcooled,42.5,-42,96.7,22,4,19,1.8,6
1939,23.7,0.260354,2.4,3.8,3,2,2.2,351.3,314,17,6,9,1.6,15,Subcooled,42.5,-42,96.7,23,4,19,4.6,6
1940,23.7,0.260354,2.4,3.8,3,2,2.2,351.3,314,17,6,9,1.6,15,Subcooled,42.5,-42,96.7,24,4,19,7.4,6
1941,23.7,0.260354,2.4,3.8,3,2,2.2,351.3,314,17,6,9,1.6,15,Subcooled,42.5,-42,96.7,25,5,19,7.65,-2.9
1942,23.7,0.260354,2.4,3.8,3,2,2.2,351.3,314,17,6,9,1.6,15,Subcooled,42.5,-42,96.7,26,5,19,7.65,1.4
1943,23.7,0.260354,2.4,3.8,3,2,2.2,351.3,314,17,6,9,1.6,15,Subcooled,42.5,-42,96.7,27,5,19,7.65,5.7
1944,22,0.827739,1.4,6.8,2,1.4,0.4,412.4,407.8,20,15,4,2.2,12,Superheated,37.9,-1,152,1,1,22.95,-3.1,-1.4
1945,22,0.827739,1.4,6.8,2,1.4,0.4,412.4,407.8,20,15,4,2.2,12,Superheated,37.9,-1,152,2,1,22.95,-3.1,0.4
1946,22,0.827739,1.4,6.8,2,1.4,0.4,412.4,407.8,20,15,4,2.2,12,Superheated,37.9,-1,152,3,1,22.95,-3.1,2.2
1947,22,0.827739,1.4,6.8,2,1.4,0.4,412.4,407.8,20,15,4,2.2,12,Superheated,37.9,-1,152,4,1,22.95,4.2,-1.4
1948,22,0.827739,1.4,6.8,2,1.4,0.4,412.4,407.8,20,15,4,2.2,12,Superheated,37.9,-1,152,5,1,22.95,4.2,0.4
1949,22,0.827739,1.4,6.8,2,1.4,0.4,412.4,407.8,20,15,4,2.2,12,Superheated,37.9,-1,152,6,1,22.95,4.2,2.2
1950,22,0.827739,1.4,6.8,2,1.4,0.4,412.4,407.8,20,15,4,2.2,12,Superheated,37.9,-1,152,7,1,22.95,11.5,-1.4
1951,22,0.827739,1.4,6.8,2,1.4,0.4,412.4,407.8,20,15,4,2.2,12,Superheated,37.9,-1,152,8,1,22.95,11.5,0.4
1952,22,0.827739,1.4,6.8,2,1.4,0.4,412.4,407.8,20,15,4,2.2,12,Superheated,37.9,-1,152,9,1,22.95,11.5,2.2
1953,22,0.827739,1.4,6.8,2,1.4,0.4,412.4,407.8,20,15,4,2.2,12,Superheated,37.9,-1,152,10,2,20.65,-3.1,-1.4
1954,22,0.827739,1.4,6.8,2,1.4,0.4,412.4,407.8,20,15,4,2.2,12,Superheated,37.9,-1,152,11,2,20.65,-3.1,0.4
1955,22,0.827739,1.4,6.8,2,1.4,0.4,412.4,407.8,20,15,4,2.2,12,Superheated,37.9,-1,152,12,2,20.65,-3.1,2.2
1956,22,0.827739,1.4,6.8,2,1.4,0.4,412.4,407.8,20,15,4,2.2,12,Superheated,37.9,-1,152,13,2,20.65,4.2,-1.4
1957,22,0.827739,1.4,6.8,2,1.4,0.4,412.4,407.8,20,15,4,2.2,12,Superheated,37.9,-1,152,14,2,20.65,4.2,0.4
1958,22,0.827739,1.4,6.8,2,1.4,0.4,412.4,407.8,20,15,4,2.2,12,Superheated,37.9,-1,152,15,2,20.65,4.2,2.2
1959,22,0.827739,1.4,6.8,2,1.4,0.4,412.4,407.8,20,15,4,2.2,12,Superheated,37.9,-1,152,16,2,20.65,11.5,-1.4
1960,22,0.827739,1.4,6.8,2,1.4,0.4,412.4,407.8,20,15,4,2.2,12,Superheated,37.9,-1,152,17,2,20.65,11.5,0.4
1961,22,0.827739,1.4,6.8,2,1.4,0.4,412.4,407.8,20,15,4,2.2,12,Superheated,37.9,-1,152,18,2,20.65,11.5,2.2
1962,22,0.827739,1.4,6.8,2,1.4,0.4,412.4,407.8,20,15,4,2.2,12,Superheated,37.9,-1,152,19,3,21.8,-3.35,-1.4
1963,22,0.827739,1.4,6.8,2,1.4,0.4,412.4,407.8,20,15,4,2.2,12,Superheated,37.9,-1,152,20,3,21.8,-3.35,0.4
1964,22,0.827739,1.4,6.8,2,1.4,0.4,412.4,407.8,20,15,4,2.2,12,Superheated,37.9,-1,152,21,3,21.8,-3.35,2.2
1965,22,0.827739,1.4,6.8,2,1.4,0.4,412.4,407.8,20,15,4,2.2,12,Superheated,37.9,-1,152,22,4,21.8,-3.1,2.5
1966,22,0.827739,1.4,6.8,2,1.4,0.4,412.4,407.8,20,15,4,2.2,12,Superheated,37.9,-1,152,23,4,21.8,4.2,2.5
1967,22,0.827739,1.4,6.8,2,1.4,0.4,412.4,407.8,20,15,4,2.2,12,Superheated,37.9,-1,152,24,4,21.8,11.5,2.5
1968,22,0.827739,1.4,6.8,2,1.4,0.4,412.4,407.8,20,15,4,2.2,12,Superheated,37.9,-1,152,25,5,21.8,11.75,-1.4
1969,22,0.827739,1.4,6.8,2,1.4,0.4,412.4,407.8,20,15,4,2.2,12,Superheated,37.9,-1,152,26,5,21.8,11.75,0.4
1970,22,0.827739,1.4,6.8,2,1.4,0.4,412.4,407.8,20,15,4,2.2,12,Superheated,37.9,-1,152,27,5,21.8,11.75,2.2
1971,13.5,0.2768015,1.6,6.8,2.2,1.2,1.6,390.4,305.3,14,5,6,1.4,7,Subcooled,42.5,-42,96.7,1,1,16.25,-0.5,-1.8
1972,13.5,0.2768015,1.6,6.8,2.2,1.2,1.6,390.4,305.3,14,5,6,1.4,7,Subcooled,42.5,-42,96.7,2,1,16.25,-0.5,1
1973,13.5,0.2768015,1.6,6.8,2.2,1.2,1.6,390.4,305.3,14,5,6,1.4,7,Subcooled,42.5,-42,96.7,3,1,16.25,-0.5,3.8
1974,13.5,0.2768015,1.6,6.8,2.2,1.2,1.6,390.4,305.3,14,5,6,1.4,7,Subcooled,42.5,-42,96.7,4,1,16.25,1.8,-1.8
1975,13.5,0.2768015,1.6,6.8,2.2,1.2,1.6,390.4,305.3,14,5,6,1.4,7,Subcooled,42.5,-42,96.7,5,1,16.25,1.8,1
1976,13.5,0.2768015,1.6,6.8,2.2,1.2,1.6,390.4,305.3,14,5,6,1.4,7,Subcooled,42.5,-42,96.7,6,1,16.25,1.8,3.8
1977,13.5,0.2768015,1.6,6.8,2.2,1.2,1.6,390.4,305.3,14,5,6,1.4,7,Subcooled,42.5,-42,96.7,7,1,16.25,4.1,-1.8
1978,13.5,0.2768015,1.6,6.8,2.2,1.2,1.6,390.4,305.3,14,5,6,1.4,7,Subcooled,42.5,-42,96.7,8,1,16.25,4.1,1
1979,13.5,0.2768015,1.6,6.8,2.2,1.2,1.6,390.4,305.3,14,5,6,1.4,7,Subcooled,42.5,-42,96.7,9,1,16.25,4.1,3.8
1980,13.5,0.2768015,1.6,6.8,2.2,1.2,1.6,390.4,305.3,14,5,6,1.4,7,Subcooled,42.5,-42,96.7,10,2,14.75,-0.5,-1.8
1981,13.5,0.2768015,1.6,6.8,2.2,1.2,1.6,390.4,305.3,14,5,6,1.4,7,Subcooled,42.5,-42,96.7,11,2,14.75,-0.5,1
1982,13.5,0.2768015,1.6,6.8,2.2,1.2,1.6,390.4,305.3,14,5,6,1.4,7,Subcooled,42.5,-42,96.7,12,2,14.75,-0.5,3.8
1983,13.5,0.2768015,1.6,6.8,2.2,1.2,1.6,390.4,305.3,14,5,6,1.4,7,Subcooled,42.5,-42,96.7,13,2,14.75,1.8,-1.8
1984,13.5,0.2768015,1.6,6.8,2.2,1.2,1.6,390.4,305.3,14,5,6,1.4,7,Subcooled,42.5,-42,96.7,14,2,14.75,1.8,1
1985,13.5,0.2768015,1.6,6.8,2.2,1.2,1.6,390.4,305.3,14,5,6,1.4,7,Subcooled,42.5,-42,96.7,15,2,14.75,1.8,3.8
1986,13.5,0.2768015,1.6,6.8,2.2,1.2,1.6,390.4,305.3,14,5,6,1.4,7,Subcooled,42.5,-42,96.7,16,2,14.75,4.1,-1.8
1987,13.5,0.2768015,1.6,6.8,2.2,1.2,1.6,390.4,305.3,14,5,6,1.4,7,Subcooled,42.5,-42,96.7,17,2,14.75,4.1,1
1988,13.5,0.2768015,1.6,6.8,2.2,1.2,1.6,390.4,305.3,14,5,6,1.4,7,Subcooled,42.5,-42,96.7,18,2,14.75,4.1,3.8
1989,13.5,0.2768015,1.6,6.8,2.2,1.2,1.6,390.4,305.3,14,5,6,1.4,7,Subcooled,42.5,-42,96.7,19,3,15.5,-0.75,-1.8
1990,13.5,0.2768015,1.6,6.8,2.2,1.2,1.6,390.4,305.3,14,5,6,1.4,7,Subcooled,42.5,-42,96.7,20,3,15.5,-0.75,1
1991,13.5,0.2768015,1.6,6.8,2.2,1.2,1.6,390.4,305.3,14,5,6,1.4,7,Subcooled,42.5,-42,96.7,21,3,15.5,-0.75,3.8
1992,13.5,0.2768015,1.6,6.8,2.2,1.2,1.6,390.4,305.3,14,5,6,1.4,7,Subcooled,42.5,-42,96.7,22,4,15.5,-0.5,4.1
1993,13.5,0.2768015,1.6,6.8,2.2,1.2,1.6,390.4,305.3,14,5,6,1.4,7,Subcooled,42.5,-42,96.7,23,4,15.5,1.8,4.1
1994,13.5,0.2768015,1.6,6.8,2.2,1.2,1.6,390.4,305.3,14,5,6,1.4,7,Subcooled,42.5,-42,96.7,24,4,15.5,4.1,4.1
1995,13.5,0.2768015,1.6,6.8,2.2,1.2,1.6,390.4,305.3,14,5,6,1.4,7,Subcooled,42.5,-42,96.7,25,5,15.5,4.35,-1.8
1996,13.5,0.2768015,1.6,6.8,2.2,1.2,1.6,390.4,305.3,14,5,6,1.4,7,Subcooled,42.5,-42,96.7,26,5,15.5,4.35,1
1997,13.5,0.2768015,1.6,6.8,2.2,1.2,1.6,390.4,305.3,14,5,6,1.4,7,Subcooled,42.5,-42,96.7,27,5,15.5,4.35,3.8
1998,41.8,0.8574802,0.6,8.6,2.6,0.2,0.4,436.7,291,6,4,3,2.4,6,Subcooled,42.5,-42,96.7,1,1,8.75,-1.2,-0.2
1999,41.8,0.8574802,0.6,8.6,2.6,0.2,0.4,436.7,291,6,4,3,2.4,6,Subcooled,42.5,-42,96.7,2,1,8.75,-1.2,1.1
2000,41.8,0.8574802,0.6,8.6,2.6,0.2,0.4,436.7,291,6,4,3,2.4,6,Subcooled,42.5,-42,96.7,3,1,8.75,-1.2,2.4
2001,41.8,0.8574802,0.6,8.6,2.6,0.2,0.4,436.7,291,6,4,3,2.4,6,Subcooled,42.5,-42,96.7,4,1,8.75,0.6,-0.2
2002,41.8,0.8574802,0.6,8.6,2.6,0.2,0.4,436.7,291,6,4,3,2.4,6,Subcooled,42.5,-42,96.7,5,1,8.75,0.6,1.1
2003,41.8,0.8574802,0.6,8.6,2.6,0.2,0.4,436.7,291,6,4,3,2.4,6,Subcooled,42.5,-42,96.7,6,1,8.75,0.6,2.4
2004,41.8,0.8574802,0.6,8.6,2.6,0.2,0.4,436.7,291,6,4,3,2.4,6,Subcooled,42.5,-42,96.7,7,1,8.75,2.4,-0.2
2005,41.8,0.8574802,0.6,8.6,2.6,0.2,0.4,436.7,291,6,4,3,2.4,6,Subcooled,42.5,-42,96.7,8,1,8.75,2.4,1.1
2006,41.8,0.8574802,0.6,8.6,2.6,0.2,0.4,436.7,291,6,4,3,2.4,6,Subcooled,42.5,-42,96.7,9,1,8.75,2.4,2.4
2007,41.8,0.8574802,0.6,8.6,2.6,0.2,0.4,436.7,291,6,4,3,2.4,6,Subcooled,42.5,-42,96.7,10,2,6.25,-1.2,-0.2
2008,41.8,0.8574802,0.6,8.6,2.6,0.2,0.4,436.7,291,6,4,3,2.4,6,Subcooled,42.5,-42,96.7,11,2,6.25,-1.2,1.1
2009,41.8,0.8574802,0.6,8.6,2.6,0.2,0.4,436.7,291,6,4,3,2.4,6,Subcooled,42.5,-42,96.7,12,2,6.25,-1.2,2.4
2010,41.8,0.8574802,0.6,8.6,2.6,0.2,0.4,436.7,291,6,4,3,2.4,6,Subcooled,42.5,-42,96.7,13,2,6.25,0.6,-0.2
2011,41.8,0.8574802,0.6,8.6,2.6,0.2,0.4,436.7,291,6,4,3,2.4,6,Subcooled,42.5,-42,96.7,14,2,6.25,0.6,1.1
2012,41.8,0.8574802,0.6,8.6,2.6,0.2,0.4,436.7,291,6,4,3,2.4,6,Subcooled,42.5,-42,96.7,15,2,6.25,0.6,2.4
2013,41.8,0.8574802,0.6,8.6,2.6,0.2,0.4,436.7,291,6,4,3,2.4,6,Subcooled,42.5,-42,96.7,16,2,6.25,2.4,-0.2
2014,41.8,0.8574802,0.6,8.6,2.6,0.2,0.4,436.7,291,6,4,3,2.4,6,Subcooled,42.5,-42,96.7,17,2,6.25,2.4,1.1
2015,41.8,0.8574802,0.6,8.6,2.6,0.2,0.4,436.7,291,6,4,3,2.4,6,Subcooled,42.5,-42,96.7,18,2,6.25,2.4,2.4
2016,41.8,0.8574802,0.6,8.6,2.6,0.2,0.4,436.7,291,6,4,3,2.4,6,Subcooled,42.5,-42,96.7,19,3,7.5,-1.45,-0.2
2017,41.8,0.8574802,0.6,8.6,2.6,0.2,0.4,436.7,291,6,4,3,2.4,6,Subcooled,42.5,-42,96.7,20,3,7.5,-1.45,1.1
2018,41.8,0.8574802,0.6,8.6,2.6,0.2,0.4,436.7,291,6,4,3,2.4,6,Subcooled,42.5,-42,96.7,21,3,7.5,-1.45,2.4
2019,41.8,0.8574802,0.6,8.6,2.6,0.2,0.4,436.7,291,6,4,3,2.4,6,Subcooled,42.5,-42,96.7,22,4,7.5,-1.2,2.7
2020,41.8,0.8574802,0.6,8.6,2.6,0.2,0.4,436.7,291,6,4,3,2.4,6,Subcooled,42.5,-42,96.7,23,4,7.5,0.6,2.7
2021,41.8,0.8574802,0.6,8.6,2.6,0.2,0.4,436.7,291,6,4,3,2.4,6,Subcooled,42.5,-42,96.7,24,4,7.5,2.4,2.7
2022,41.8,0.8574802,0.6,8.6,2.6,0.2,0.4,436.7,291,6,4,3,2.4,6,Subcooled,42.5,-42,96.7,25,5,7.5,2.65,-0.2
2023,41.8,0.8574802,0.6,8.6,2.6,0.2,0.4,436.7,291,6,4,3,2.4,6,Subcooled,42.5,-42,96.7,26,5,7.5,2.65,1.1
2024,41.8,0.8574802,0.6,8.6,2.6,0.2,0.4,436.7,291,6,4,3,2.4,6,Subcooled,42.5,-42,96.7,27,5,7.5,2.65,2.4
2025,7.7,0.7574,3,4.2,2.4,1.2,0.6,454.3,401.1,7,9,6,0.6,12,Superheated,37.9,-1,152,1,1,9.15,-2.9,-1.3
2026,7.7,0.7574,3,4.2,2.4,1.2,0.6,454.3,401.1,7,9,6,0.6,12,Superheated,37.9,-1,152,2,1,9.15,-2.9,1.5
2027,7.7,0.7574,3,4.2,2.4,1.2,0.6,454.3,401.1,7,9,6,0.6,12,Superheated,37.9,-1,152,3,1,9.15,-2.9,4.3
2028,7.7,0.7574,3,4.2,2.4,1.2,0.6,454.3,401.1,7,9,6,0.6,12,Superheated,37.9,-1,152,4,1,9.15,1.4,-1.3
2029,7.7,0.7574,3,4.2,2.4,1.2,0.6,454.3,401.1,7,9,6,0.6,12,Superheated,37.9,-1,152,5,1,9.15,1.4,1.5
2030,7.7,0.7574,3,4.2,2.4,1.2,0.6,454.3,401.1,7,9,6,0.6,12,Superheated,37.9,-1,152,6,1,9.15,1.4,4.3
2031,7.7,0.7574,3,4.2,2.4,1.2,0.6,454.3,401.1,7,9,6,0.6,12,Superheated,37.9,-1,152,7,1,9.15,5.7,-1.3
2032,7.7,0.7574,3,4.2,2.4,1.2,0.6,454.3,401.1,7,9,6,0.6,12,Superheated,37.9,-1,152,8,1,9.15,5.7,1.5
2033,7.7,0.7574,3,4.2,2.4,1.2,0.6,454.3,401.1,7,9,6,0.6,12,Superheated,37.9,-1,152,9,1,9.15,5.7,4.3
2034,7.7,0.7574,3,4.2,2.4,1.2,0.6,454.3,401.1,7,9,6,0.6,12,Superheated,37.9,-1,152,10,2,8.45,-2.9,-1.3
2035,7.7,0.7574,3,4.2,2.4,1.2,0.6,454.3,401.1,7,9,6,0.6,12,Superheated,37.9,-1,152,11,2,8.45,-2.9,1.5
2036,7.7,0.7574,3,4.2,2.4,1.2,0.6,454.3,401.1,7,9,6,0.6,12,Superheated,37.9,-1,152,12,2,8.45,-2.9,4.3
2037,7.7,0.7574,3,4.2,2.4,1.2,0.6,454.3,401.1,7,9,6,0.6,12,Superheated,37.9,-1,152,13,2,8.45,1.4,-1.3
2038,7.7,0.7574,3,4.2,2.4,1.2,0.6,454.3,401.1,7,9,6,0.6,12,Superheated,37.9,-1,152,14,2,8.45,1.4,1.5
2039,7.7,0.7574,3,4.2,2.4,1.2,0.6,454.3,401.1,7,9,6,0.6,12,Superheated,37.9,-1,152,15,2,8.45,1.4,4.3
2040,7.7,0.7574,3,4.2,2.4,1.2,0.6,454.3,401.1,7,9,6,0.6,12,Superheated,37.9,-1,152,16,2,8.45,5.7,-1.3
2041,7.7,0.7574,3,4.2,2.4,1.2,0.6,454.3,401.1,7,9,6,0.6,12,Superheated,37.9,-1,152,17,2,8.45,5.7,1.5
2042,7.7,0.7574,3,4.2,2.4,1.2,0.6,454.3,401.1,7,9,6,0.6,12,Superheated,37.9,-1,152,18,2,8.45,5.7,4.3
